smiles,finger_prints
OC1C2OC(=O)C12,[0 0 0 ... 0 0 0]
N=C1CC(O1)C=O,[0 0 0 ... 0 0 0]
C1CC2COCC2O1,[0 0 0 ... 0 0 0]
O=CC1CC(C=C1)C#C,[0 0 0 ... 0 0 0]
C1C(CO1)OCC=O,[0 0 0 ... 0 0 0]
O=C1CC(CN1)C1CC1,[0 0 0 ... 0 0 0]
CC1CC2CC(=O)C=C12,[0 0 0 ... 0 0 0]
OC12CCC(C1)OC2=O,[0 0 0 ... 0 0 0]
CCCC(C#N)C#N,[0 1 0 ... 0 0 0]
CCOc1ncccn1,[0 0 0 ... 0 0 0]
OC1(CCCC=C1)C#N,[0 0 0 ... 0 0 0]
C#CC1=CC(=O)COC1,[0 0 0 ... 0 0 0]
Cc1coc(n1)N=CN,[0 0 0 ... 0 0 0]
CN(C=O)C(=O)OC=N,[0 0 0 ... 0 0 0]
CN=C1C=COC(C)=C1,[0 0 0 ... 0 0 0]
CC12C=CC3C4C3C1C24,[0 0 0 ... 0 0 0]
CC(C)NC(=O)C(=O)C,[0 1 0 ... 0 0 0]
OC1CC1C1CC2CC12,[0 0 0 ... 0 0 0]
CC1COCC1=O,[0 0 0 ... 0 0 0]
C1C2C3CC1OCCN23,[0 0 0 ... 0 0 0]
CC1(O)C2CC3C2C13O,[0 0 0 ... 0 0 0]
CC1(C)OC2COC1C2,[0 0 0 ... 0 0 0]
N#CC#CC1C2CC1O2,[0 0 0 ... 0 0 0]
CC1(O)C2C1C(=O)C2O,[0 0 0 ... 0 0 0]
CC1C2C3C4C3C2(C)N14,[0 0 0 ... 0 0 0]
CC(=O)CC1CC(O)C1,[0 0 0 ... 0 0 0]
CC(C#N)C#CC#N,[0 1 0 ... 0 0 0]
C1CCOCC=CC1,[0 0 0 ... 0 0 0]
CN1C2C3NC2C13C,[0 0 0 ... 0 0 0]
c1cnccc1C#N,[0 0 0 ... 0 0 0]
CC#CC1CC2OC12C,[0 0 0 ... 0 0 0]
C1C=CC23NC4C2NC134,[0 0 0 ... 0 0 0]
C1C=CC2CC3OC3C12,[0 0 0 ... 0 0 0]
CC(C)(CC#N)C1CN1,[0 0 0 ... 0 0 0]
O=C1NC(C=C1)C1CC1,[0 0 0 ... 0 0 0]
CC(O)(C#N)C#CC#N,[0 0 0 ... 0 0 0]
COCC1NCC1=O,[0 0 0 ... 0 0 0]
N#CC1CCC11CCO1,[0 0 0 ... 0 0 1]
CC1OC11CN(C)C1=N,[0 0 0 ... 0 0 0]
CC12C3CC1C(O)C2O3,[0 0 0 ... 0 0 0]
O=CC1=CN2CC3C2C13,[0 0 0 ... 0 0 0]
C#Cc1ccncn1,[0 0 0 ... 0 0 0]
C1CC1CC(=O)CC#N,[0 0 0 ... 0 0 0]
CC12N=CN3C1C2C3=N,[0 0 0 ... 0 0 0]
C1CC2(O1)C1C3C2CN13,[0 0 0 ... 0 0 0]
CC1OC2(C)CCC1C2,[0 0 0 ... 0 0 0]
CC1OC1(C)C1(C)CC1,[0 0 0 ... 0 0 0]
CC(=N)OC(C#C)C#C,[0 1 0 ... 0 0 0]
CC1=CC2OC1C2=O,[0 0 0 ... 0 0 0]
N=C1COCC(=O)CO1,[0 0 0 ... 0 0 0]
CNC1=CC=NC(=N)O1,[0 1 0 ... 0 0 0]
OC1(CCOC=N)CC1,[0 0 0 ... 0 0 0]
c1[nH]c2nncn2n1,[0 0 0 ... 0 0 0]
O=C1OCOC1C1CC1,[0 0 0 ... 0 0 0]
C1C2COC3OC12C=C3,[0 0 0 ... 0 0 0]
O=CC1CC2CN2C1,[0 0 0 ... 0 0 0]
CC1OC2C1OCC2C,[0 0 0 ... 0 0 0]
CN(C=O)C1CC1,[0 0 0 ... 0 0 0]
Cn1c(c[nH]c1=O)OC,[0 0 0 ... 0 0 0]
CC1C2OCC12CC#N,[0 0 0 ... 0 0 0]
CC1OC11CCC2CC12,[0 0 0 ... 0 0 0]
c1c(nc([nH]1)C#N)CO,[0 0 0 ... 0 0 0]
CCC12NC1C1CC21,[0 0 0 ... 0 0 0]
c1cc([nH]c1)CCCO,[0 0 0 ... 0 0 0]
CC12CC3C4C(CC13)C24,[0 0 0 ... 0 0 0]
Cc1nc(on1)C,[0 0 0 ... 0 0 1]
CC12C3C4C(C1N34)C2=O,[0 0 0 ... 0 0 0]
OC1C2C=CC1(O)C2O,[0 0 0 ... 0 0 0]
C1COCC(=O)N1,[0 0 0 ... 0 0 0]
CC12COCC1CO2,[0 0 0 ... 0 0 0]
c1c(n2c(n1)C=CC2)O,[0 0 0 ... 0 0 0]
OC12CC1C1CCCC21,[0 0 0 ... 0 0 0]
CC(O)C1C2CCC12,[0 1 0 ... 0 0 0]
CC1C2CN=COC12,[0 0 0 ... 0 0 0]
N#CC1C2CN1C1CC21,[0 0 0 ... 0 0 0]
Cc1cnccn1,[0 0 0 ... 0 0 0]
CCc1cc(=O)ocn1,[0 0 0 ... 0 0 0]
CC(CN1CC1)C(C)=O,[0 1 0 ... 0 0 0]
O=CC1CCN=COC1,[0 0 0 ... 0 0 0]
OC12CC3(C1)OCCC23,[0 0 0 ... 0 0 0]
O=C1CC2NC2C1,[0 0 0 ... 0 0 0]
O=C1C2CC3CC2OC13,[0 0 0 ... 0 0 0]
N=C1OC=C2OCCN12,[0 0 0 ... 0 0 0]
O=CC1C2C(CN12)C#N,[0 0 0 ... 0 0 0]
OC1C2CC1C1CC1C2,[0 0 0 ... 0 0 0]
CC1NC1C(O)C(C)=O,[0 1 0 ... 0 0 0]
O=CC1OC(=O)C11CC1,[0 0 0 ... 0 0 0]
C#CC1C=CCC11CO1,[0 0 0 ... 0 0 0]
CC1C2CC3OCC1C23,[0 0 0 ... 0 0 0]
CN1C(=N)C2NC2C1=O,[0 0 0 ... 0 0 0]
N=COC(=O)CC1CC1,[0 0 0 ... 0 0 0]
O=C1NC2C(CC12)C#N,[0 0 0 ... 0 0 0]
O=C1CCC2CC2OC1,[0 0 0 ... 0 0 0]
CC12CC3C1C2C31CO1,[0 0 0 ... 0 0 0]
CC1CC(C)C2(CC2)O1,[0 0 0 ... 0 0 0]
CCC1(O)CC1C=O,[0 0 0 ... 0 0 0]
NC1=NCC(=O)N1C=N,[0 0 0 ... 0 0 0]
NC1=CC(=O)C2CC2C1,[0 0 0 ... 0 0 0]
CC(CC=O)OC(C)=N,[0 1 0 ... 0 0 0]
CC1(O)C(C#N)C1C#N,[0 0 0 ... 0 0 0]
CC(C#N)C(=O)NC=N,[0 1 0 ... 0 0 0]
CN1CC1(C)C1(O)CC1,[0 0 0 ... 0 0 0]
CC12CCC1OC2=N,[0 0 0 ... 0 0 0]
CC1CC2CCOC1O2,[0 0 0 ... 0 0 0]
OC1C2OC2C2CC1C2,[0 0 0 ... 0 0 0]
C1CC(C1)COC2CC2,[0 0 0 ... 0 0 0]
CC1(CC1)NC(=N)C=O,[0 0 0 ... 0 0 0]
CC1COC(CO)C1,[0 0 0 ... 1 0 0]
OC1C2OCOC12C#N,[0 0 0 ... 0 0 0]
CC1CC11OCOC1C,[0 0 0 ... 0 0 0]
Cc1cc(oc1)C2CC2,[0 0 0 ... 0 0 0]
CC(O)C1CC(O1)C#N,[0 1 0 ... 0 0 0]
CN1CC1C1COC1=O,[0 0 0 ... 0 0 0]
N#CC1C2COCC1O2,[0 0 0 ... 0 0 0]
C1CCC(=NO)C1,[0 0 0 ... 0 0 0]
CCOc1cc([nH]c1)O,[0 0 0 ... 0 0 0]
OC12CC1C1CC2O1,[0 0 0 ... 0 0 0]
O=CNCC1CCC1=O,[0 0 0 ... 0 0 0]
C1C2CC3=C(C=CN3)C12,[0 0 0 ... 0 0 0]
C1C2C3OC2C13,[0 0 0 ... 0 0 0]
c1[nH]c(nc(=O)n1)N,[0 0 0 ... 0 0 0]
C1C2C1C1OC2C11CC1,[0 0 0 ... 0 0 0]
O=C1C2CC2C1C1CO1,[0 0 0 ... 0 0 0]
CC12C3CC1C1CC3C21,[0 0 0 ... 0 0 0]
CC1=NCC2(O1)CCC2,[0 0 0 ... 0 0 0]
Cn1c(coc1=O)C=O,[0 0 0 ... 0 0 0]
NC1C(C#N)C1(N)C#C,[0 0 0 ... 0 0 0]
OC1(CN2CC1C2)C=O,[0 0 0 ... 0 0 0]
CC1(C)CC1OCC#C,[0 0 0 ... 0 0 0]
CC1NC(C#N)C1O,[0 0 0 ... 0 0 0]
C#CC1C2C3CCC1C23,[0 0 0 ... 0 0 0]
CC(O)C12OC3C1NC23,[0 1 0 ... 0 0 0]
CC1=CCCN(C1)C=O,[0 0 0 ... 0 0 0]
OC12CC3C=CC1CC23,[0 0 0 ... 0 0 0]
CN1CC11C2CC2C1O,[0 0 0 ... 0 0 0]
O=C1CN2C3CC(=C1)C23,[0 0 0 ... 0 0 0]
CC(O)CC1CCOC1,[0 1 0 ... 0 0 0]
CC1=CC23CCC2C1O3,[0 0 0 ... 0 0 0]
CC(=O)C1CC(=O)C1,[0 0 0 ... 0 0 0]
CC(N)C1(CN1C)C#N,[0 1 0 ... 0 0 0]
OCC12CN1CC2,[0 0 0 ... 0 0 0]
CC(=O)N(C=N)C(=O)C,[0 0 0 ... 0 0 0]
CC1(CN1)C(O)C1CC1,[0 1 0 ... 0 0 0]
C1COCOC(=O)CN1,[0 0 0 ... 0 0 0]
C1CC2COCC(C1)C2,[0 0 0 ... 0 0 0]
CC1N(C)C(=O)C11CN1,[0 0 0 ... 0 0 0]
C1CC12CCNC(=O)C2,[0 0 0 ... 0 0 0]
CC(C)C(O)C(N)=O,[0 1 0 ... 0 0 0]
CC(C)C(=NO)C(=O)N,[1 1 0 ... 0 0 0]
OC1=CC=NNC1=N,[0 0 0 ... 0 0 0]
CN1CC2CC2(C1)C#N,[0 0 0 ... 0 0 0]
CC1OC2(C=O)C(O)C12,[0 0 0 ... 0 0 0]
O=C1C=CC23CC(O2)C13,[0 0 0 ... 0 0 0]
C1C2CCC11CC=CC21,[0 0 0 ... 0 0 0]
C1CC=CC(=O)OC1,[0 0 0 ... 0 0 0]
CC(O)(CC=O)C#C,[0 0 0 ... 0 0 0]
Cn1c(cnn1)N,[0 0 0 ... 0 0 0]
CC(=O)NCC#CC#N,[0 0 0 ... 0 0 0]
N=C1CC(N1)(C#C)C#N,[0 0 0 ... 0 0 0]
Cc1cc(c(o1)C)O,[0 0 0 ... 0 0 0]
Cc1[nH]cc(n1)CC#N,[0 0 0 ... 0 0 0]
c1c(c(n[nH]1)O)CO,[0 0 0 ... 0 0 0]
N=COCC#CCC#C,[0 0 0 ... 0 0 0]
CC1(C)C=CCC1C=O,[0 0 0 ... 0 0 0]
CN1CC2(O)C(C=O)C12,[0 0 0 ... 0 0 0]
CC1C(O)C23CC(C2)C13,[0 0 0 ... 0 0 0]
CC(=O)CC1CCOC1,[0 0 0 ... 0 0 0]
N=C1OC=CN=CC1=O,[0 0 0 ... 0 0 0]
C1C2CCC3=C2N1C=N3,[0 0 0 ... 0 0 0]
CC1=CC2OC1C=C2C,[0 0 0 ... 0 0 0]
CC1C2N3C1CC23C=O,[0 0 0 ... 0 0 0]
C1CC1C1C2OCOC12,[0 0 0 ... 0 0 0]
CN1CC(O)(C#C)C1=N,[0 0 0 ... 0 0 0]
CC(C)C(=N)N(C)C=O,[0 1 0 ... 0 0 0]
C1CC2C3OCC2C1O3,[0 0 0 ... 0 0 0]
N#CCOC1CC2NC12,[0 0 0 ... 0 0 0]
CC1C2NC2(C)C11CO1,[0 0 0 ... 0 0 0]
O=CCCN1C2CC1C2,[0 0 0 ... 0 0 0]
CC(=O)C1NC11CCC1,[0 0 0 ... 0 0 0]
CN=c1n(cco1)C,[0 0 0 ... 0 0 0]
O=CC12NC(C=C1)C=C2,[0 0 0 ... 0 0 0]
CC12OC1CCC21CC1,[0 0 0 ... 0 0 0]
C1CC12CC(=CN2)C=O,[0 0 0 ... 0 0 0]
CC12CN1CC2(O)C#N,[0 0 0 ... 0 0 0]
CC(CC#C)C=O,[0 1 0 ... 0 0 0]
C#CC1C2C3CC1OC23,[0 0 0 ... 0 0 0]
Cc1cncnc1C#C,[0 0 0 ... 0 0 0]
N=COC1C2CC=CC12,[0 0 0 ... 0 0 0]
Cc1cncn1C(=O)C,[0 0 0 ... 0 0 0]
CN1CC2CC2C1=O,[0 0 0 ... 0 0 0]
C1NC1C1OCCCO1,[0 0 0 ... 0 0 0]
CC#CC(O)C(C)C,[0 1 0 ... 0 0 0]
CC1C=CCC=CC1O,[0 0 0 ... 0 0 0]
C1C2NC3=C(OC=N3)C12,[0 0 0 ... 0 0 0]
O=C1CC2COC3C2C13,[0 0 0 ... 0 0 0]
C1CC(=O)C=C1C#N,[0 0 0 ... 0 0 0]
c1cnc([nH]1)N2CCC2,[0 0 0 ... 0 0 0]
OC1CC2CC(C#N)C12,[0 0 0 ... 0 0 0]
O=C(CC#N)C1CO1,[0 0 0 ... 0 0 0]
C1C=C(CO1)C#CC#N,[0 0 0 ... 0 0 0]
CC(O)CC(=O)C1CC1,[0 1 0 ... 0 0 0]
C1OC2C1C1COCC21,[0 0 0 ... 0 0 0]
CC12C3N4C1CC4C23O,[0 1 0 ... 0 0 0]
CC#CC1C(C#N)N1C,[0 1 0 ... 0 0 0]
OC1C2C3CC(O)C1N23,[0 0 0 ... 0 0 0]
NC1=NCC2(O)CC12O,[0 0 0 ... 0 0 0]
CC(=O)C1=NCC(=O)N1,[0 0 0 ... 0 0 0]
OC1C=CCC2CCC12,[0 0 0 ... 0 0 0]
O=C1COC(CC#N)C1,[0 1 0 ... 0 0 0]
CC1(C)OC11CCOC1,[0 0 0 ... 0 0 0]
CC1(C)C2CC2C2CC12,[0 0 0 ... 0 0 0]
OCC1(CC1)OC=N,[0 0 0 ... 0 0 0]
O=CC1COCCO1,[0 0 0 ... 0 0 0]
Cc1cc2cc[nH]c2o1,[0 0 0 ... 0 0 0]
CC12CC(O)C1(O)C2O,[0 0 0 ... 0 0 0]
OC12C3CC1NC23C=O,[0 0 0 ... 0 0 0]
CC1CC(CC2CO2)O1,[0 0 0 ... 0 0 0]
O=COCC1CN1,[0 0 0 ... 0 0 0]
CC#CC1(C)CCC1=O,[0 0 0 ... 0 0 0]
CC(OCC(N)=O)C=O,[0 1 0 ... 0 0 0]
CC1OCC(CO1)=NO,[0 0 0 ... 0 0 0]
CC1=CC2CCCC1O2,[0 0 0 ... 0 0 0]
CC1C(=N)OC1(C)C#N,[0 0 0 ... 0 0 0]
Cc1c[nH]c(c1O)N,[0 0 0 ... 0 0 0]
CC1CC([NH+]1C)C([O-])=O,[0 0 0 ... 0 0 0]
OC1CC2CC2(C1)C=O,[0 0 0 ... 0 0 0]
CC12C3OC1C=CC23,[0 0 0 ... 0 0 0]
N#CC1CC(N1)C#N,[0 0 0 ... 0 0 0]
CCN=CNC(=O)N,[0 0 0 ... 0 0 0]
OC1CC=C(C1)C1CN1,[0 0 0 ... 0 0 0]
CC(O)C(C=O)C(N)=O,[0 1 0 ... 0 0 0]
Cc1cc2c([nH]1)CC=C2,[0 0 0 ... 0 0 0]
O=C1C2CCOC1CO2,[0 0 0 ... 0 0 0]
CC1(CC(=O)O1)C1CO1,[0 0 0 ... 0 0 0]
OC1=NC(=N)ON=N1,[0 0 0 ... 0 0 0]
Cn1ccc2c1cco2,[0 0 0 ... 0 0 0]
CC1(C)C2COC(=N)C12,[0 0 0 ... 0 0 0]
CCC(O)CCCO,[0 1 0 ... 0 0 0]
c1cnc([nH]1)OC(=O)N,[0 0 0 ... 0 0 0]
CC1=CCN(CC1)C=O,[0 0 0 ... 0 0 0]
CC(O)C1C2NC2C1=O,[0 1 0 ... 0 0 0]
C1CC2OC=NC3C1C23,[0 0 0 ... 0 0 0]
CC(=O)OC12CC1CC2,[0 0 0 ... 0 0 0]
NC(=O)CCC1CC1O,[0 0 0 ... 0 0 0]
CC12CN3C(CC13)C2=O,[0 0 0 ... 0 0 0]
CCC12NC3C1OC23,[0 0 0 ... 0 0 0]
OC1C2OC11C=CCC21,[0 0 0 ... 0 0 0]
CC(=O)C(C)(C)CO,[0 0 0 ... 0 0 0]
OC1CC2(C1)OC2C#N,[0 0 0 ... 0 0 0]
C#CC1N2C3CC=C1C23,[0 0 0 ... 0 0 0]
CC(=O)C1(O)C2CC1O2,[0 0 0 ... 0 0 0]
N#CC1OC2CC2C=C1,[0 0 0 ... 0 0 0]
c1cc(=O)occ1F,[0 0 0 ... 0 0 0]
CC(C)C1CCC=C1,[0 1 0 ... 0 0 0]
Cn1nc(nn1)OC,[0 0 0 ... 0 0 0]
O=CC1C2C3C4C3N1C24,[0 0 0 ... 0 0 0]
CN1CC(NC1=O)C#N,[0 0 0 ... 0 0 0]
N#CCNC1C2CC1O2,[0 0 0 ... 0 0 0]
c1c(nc[nH]1)C2(CC2)O,[0 0 0 ... 0 0 0]
C#CCC1(CCN1)C#N,[0 0 0 ... 0 0 0]
CC1(NC1C1CO1)C=O,[0 0 0 ... 0 0 0]
O=CNC1C2COC12,[0 0 0 ... 0 0 0]
[NH3+]CC1=C([O-])C=CO1,[0 0 0 ... 0 0 0]
C1C2C3C4CC=C3C2N14,[0 0 0 ... 0 0 0]
C#CC1COC11COC1,[0 0 0 ... 0 0 0]
C#Cc1c(nc[nH]1)C#N,[0 0 0 ... 0 0 0]
OC1C2N=CNC12C=O,[0 0 0 ... 0 0 0]
CC(CC#C)C(O)C#N,[0 1 0 ... 0 0 0]
O=C1OC2CC2C2NC12,[0 0 0 ... 0 0 0]
CC([NH3+])(CC#N)C([O-])=O,[0 0 0 ... 0 0 0]
CC1(O)C2CCCOC12,[0 0 0 ... 0 0 0]
CC1C2C1C(=O)CC2C,[0 0 0 ... 0 0 0]
CC1=C(CCC1=O)C#N,[0 0 0 ... 0 0 0]
Cc1c(c(=O)cc[nH]1)N,[0 0 0 ... 0 0 0]
CNC(=O)C(=NO)C#C,[0 0 0 ... 0 0 0]
C#CCC1CC2(CO2)C1,[0 0 0 ... 0 0 0]
CC1N(CC#N)CC1=O,[0 0 0 ... 0 0 0]
C1CC2C1C1CCC2C1,[0 0 0 ... 0 0 0]
CCCC1CC(=N)O1,[0 0 0 ... 0 0 0]
O=C1NC2CC(C#C)C12,[0 0 0 ... 0 0 0]
C#CCNC1C2CC1O2,[0 0 0 ... 0 0 0]
N=C1OCCCC1=O,[0 0 0 ... 0 0 0]
COC1OCCC1C,[0 0 0 ... 0 0 0]
O=C1CN2CC1C2C#N,[0 0 0 ... 0 0 0]
CC1CCCC(C)C1,[0 0 0 ... 0 0 0]
CC(C)C(C)(C)C,[0 1 0 ... 0 0 0]
CC1C(O)C1CC#C,[0 0 0 ... 0 0 0]
CC1=CC(C)(CC1)C#N,[0 0 0 ... 0 0 0]
CC1=CC2(C)CC3C1C23,[0 0 0 ... 0 0 0]
CC(=O)N(C=O)C(=O)C,[0 0 0 ... 0 0 0]
Cc1ccc2n1CC=C2,[0 0 0 ... 0 0 0]
OC1C=C2CCC3C1C23,[0 0 0 ... 0 0 0]
NC(=O)C12CC1C(=O)O2,[0 0 0 ... 0 0 0]
CN1C2CCC12C(C)=O,[0 0 0 ... 0 0 0]
CN1CC1C1(C)CN1C,[0 0 0 ... 0 0 0]
CC1CC2NC12C#N,[0 0 0 ... 0 0 0]
CC12CC3C1CCCC23,[0 0 0 ... 0 0 0]
C#CC#CCCOC=O,[0 0 0 ... 0 0 0]
CC1C2CC=C(C)C12C,[0 0 0 ... 0 0 0]
CCOCCN1CC1,[0 0 0 ... 0 0 0]
C#CC(=O)NC1CCC1,[0 0 0 ... 0 0 0]
CC12CC(NC=N1)C2=O,[0 0 0 ... 0 0 0]
Cc1c(nc(o1)N)N,[0 0 0 ... 0 0 0]
C#CC1CC1C#N,[0 0 0 ... 0 0 0]
CC(CCC#N)C1CC1,[0 1 0 ... 0 0 0]
CC1=CC2NC2CCC1,[0 0 0 ... 0 0 0]
CC1(C)C2COC(=O)C12,[0 0 0 ... 0 0 0]
O=C1NC2CCC(C2)N1,[0 0 0 ... 0 0 0]
CN1CC1C(C#C)C#C,[0 1 0 ... 0 0 0]
N=C1N=COC=C1C=O,[0 0 0 ... 0 0 0]
CC1(CC#N)CN=CO1,[0 0 0 ... 1 0 0]
CC(O)C(C=O)C(C)O,[0 1 0 ... 0 0 0]
CC1OC2CCC(=O)C12,[0 0 0 ... 0 0 0]
NC(=O)C1C(O)C1O,[0 0 0 ... 0 0 0]
CC1C2CC2C2CC1C2,[0 0 0 ... 0 0 0]
c1coc2c1CCC2,[0 0 0 ... 0 0 0]
CC1OC(C=O)C1C,[0 0 0 ... 0 0 0]
OC1COC(=N)OC1,[0 0 0 ... 0 0 0]
CC1C2OCC1(O)C2=O,[0 0 0 ... 0 0 0]
C1C2C3OC4CCN2C134,[0 0 0 ... 0 0 0]
COCC1OC1C#C,[0 0 0 ... 0 0 0]
CC(=O)N1CC(N)C1=O,[0 0 0 ... 0 0 0]
CC(C)C1(C)CCC1=O,[0 1 0 ... 0 0 0]
N=C1OC=C2NCCN12,[0 0 0 ... 0 0 0]
NC1=CC=C(N1)OC=N,[0 0 0 ... 0 0 0]
C1CC11C2NC1C21CO1,[0 0 0 ... 0 0 0]
CC12CC(O1)C(=N)OC2,[0 0 0 ... 0 0 0]
O=C1CCCC2(CN2)C1,[0 0 0 ... 0 0 0]
OC1C2CC2NC1=O,[0 0 0 ... 0 0 0]
Cc1coc2c1nco2,[0 0 0 ... 0 0 0]
CN1C2C3(O)CC3C12C,[0 0 0 ... 0 0 0]
O=C1CC=C(C1)C1CN1,[0 0 0 ... 0 0 0]
CC1(COC(N)=O)CO1,[0 0 0 ... 0 0 0]
OC12COC1COC2=N,[0 0 0 ... 0 0 0]
OC12CC1C1CC1C2=O,[0 0 0 ... 0 0 0]
CC1C=CCC1(C)C#C,[0 0 0 ... 0 0 0]
CCOC(C)(C)C,[0 0 0 ... 0 0 0]
CN1C=COC1=N,[0 0 0 ... 0 0 0]
O=CCC1CC2CN12,[0 0 0 ... 0 0 0]
OC1C2C3C1C(=O)N23,[0 0 0 ... 0 0 0]
OC12CC1CC2=O,[0 0 0 ... 0 0 0]
N#CCN1CC1C#N,[0 0 0 ... 0 0 0]
CC1C2C3N1C(C)C23C,[0 0 0 ... 0 0 0]
CCC1(CO)CN1,[0 0 0 ... 0 0 0]
CC12OCC(NC1)CO2,[0 0 0 ... 0 0 0]
OC1CC(=O)C=C1C#C,[0 0 0 ... 0 0 0]
CC12NC3C1NC23,[0 0 0 ... 0 0 0]
C1CC2C3OC3C2CO1,[0 0 0 ... 0 0 0]
CC1C=CC2(OC12)C=O,[0 0 0 ... 0 0 0]
COc1cnccn1,[0 0 0 ... 0 0 0]
CCC1(CC1)C(=O)N,[0 0 0 ... 0 0 0]
CC1(CCCCO1)C=O,[0 0 0 ... 0 0 0]
OC1C2C1C1CCC2C1,[0 0 0 ... 0 0 0]
CC(=O)NCC1(C)CN1,[0 0 0 ... 0 0 0]
[O-]C(=O)CC1CN1C=[NH2+],[0 0 0 ... 0 0 0]
CNC(C)C(=O)C#N,[0 1 0 ... 0 0 0]
OC1C(C#N)C11CCO1,[0 0 0 ... 0 0 0]
CC1(COCC=O)CO1,[0 0 0 ... 0 0 0]
OC12CCC3CC1CC23,[0 0 0 ... 0 0 0]
C#CCC12OC3C1CC23,[0 0 0 ... 0 0 0]
CC(=N)NC(=O)NC=N,[0 0 0 ... 0 0 0]
NC1=NC2C=CCC2O1,[0 0 0 ... 0 0 0]
CC12CC3C(OC1=O)C23,[0 0 0 ... 0 0 0]
CC1CC(C)(C)OC1=O,[0 0 0 ... 0 0 0]
CNCC(=O)OC=N,[0 0 0 ... 0 0 0]
CC(=O)C(O)C#CC#C,[0 1 0 ... 0 0 0]
OC1COC2CC12O,[0 0 0 ... 0 0 0]
N#CC12CC3C1CN3C2,[0 0 0 ... 0 0 0]
CC1C2C3C2N2C3C12,[0 0 0 ... 0 0 0]
CC(NCCC#N)C#C,[0 1 0 ... 0 0 0]
CC#CC1NCC1=NO,[0 0 0 ... 0 0 0]
CC1OC(CO)C1C,[0 0 0 ... 0 0 0]
OC1CC=C(C1)C1CO1,[0 0 0 ... 0 0 0]
CC1C2OC1(C)C2O,[0 0 0 ... 0 0 0]
CC12CC3COC1(C)C23,[0 0 0 ... 0 0 0]
O=CN1CC2CC2C1=O,[0 0 0 ... 0 0 0]
Cc1ccc(cn1)C#C,[0 0 0 ... 0 0 0]
O=C1NCC11CCCO1,[0 0 0 ... 0 0 0]
N=C1CC2OC2CCO1,[0 0 0 ... 0 0 0]
CC(C)(CCC#C)C#C,[0 0 0 ... 0 0 0]
O=CC1OC1CC1CC1,[0 0 0 ... 0 0 0]
CC1(CC1C#C)C#C,[0 0 0 ... 0 0 0]
CCCc1c(nco1)C,[0 0 0 ... 0 0 0]
C1C=CC(=O)N1CC=O,[0 0 0 ... 0 0 0]
O=C1C2CC1(CC2)C#N,[0 0 0 ... 0 0 0]
CC1(OC2CC2O1)C#N,[0 0 0 ... 0 0 0]
CN1C=CC(=O)C2CC12,[0 0 0 ... 0 0 0]
c1(c(=O)nnon1)N,[0 0 0 ... 0 0 0]
CC12C3C1C1CC2C3O1,[0 0 0 ... 0 0 0]
CC1C(C=CC1=O)C#C,[0 0 0 ... 0 0 0]
CN=CN(C=N)C=O,[0 0 0 ... 0 0 0]
OC(CC=O)CC1CC1,[0 1 0 ... 0 0 0]
CC1=NC(=N)C=C(O)N1,[0 0 0 ... 0 0 0]
CC1C(C)C1NC(C)=O,[0 0 0 ... 0 0 0]
C1OCC2OC3C1OC23,[0 0 0 ... 0 0 0]
OC12CC3(O)CC1C23,[0 0 0 ... 0 0 0]
N#CC1OCCC2CC12,[0 0 0 ... 0 0 0]
CC1CC2C3CC(=C1)C23,[0 0 0 ... 0 0 0]
CC1(C)NC2C1OC2=O,[0 0 0 ... 0 0 0]
CC1C2CCC(C)C1O2,[0 0 0 ... 0 0 0]
c1c(cnc(n1)N)CO,[0 0 0 ... 0 0 0]
C1CC23CC(COC12)O3,[0 0 0 ... 0 0 0]
c1ccc2c(c1)cco2,[0 0 0 ... 0 0 0]
CCC1(CC1)CC#C,[0 0 0 ... 0 0 0]
NC(C#N)C1(N)CCC1,[0 1 0 ... 0 0 0]
O=C1C2CC3CC2C13,[0 0 0 ... 0 0 0]
c1c(c2c([nH]1)CCN2)O,[0 0 0 ... 0 0 0]
CC1C2(C)C3NC3C12O,[0 1 0 ... 0 0 0]
CC1CC2(CO2)C1=O,[0 0 0 ... 0 0 0]
CNC(=O)C(C)O,[0 1 0 ... 0 0 0]
N=C1OCC2CC1C2,[0 1 0 ... 0 0 0]
O=C1OCC(O1)C1CN1,[0 0 0 ... 0 0 0]
CC12CC1C1OC1(C)C2,[0 0 0 ... 0 0 0]
NC(CCCO)C#N,[0 1 0 ... 0 0 0]
C1OC1C12CC(C1)C2,[0 0 0 ... 0 0 0]
CC1NC1C(=O)C#C,[0 0 0 ... 0 0 0]
C1CC(NC1)(C#N)C#N,[0 0 0 ... 0 0 0]
CC1(C)N2CC1(O)C2,[0 0 0 ... 0 0 0]
N=COC1CN2CC1C2,[0 0 0 ... 0 0 0]
OC(CC#CC#N)C=O,[0 1 0 ... 0 0 0]
CC#CC1CCC1=O,[0 0 0 ... 0 0 0]
O1C2C3C4C5C4C(C23)C15,[0 0 0 ... 0 0 0]
C1C=CCOCOC1=O,[0 0 0 ... 0 0 0]
CC1CCC(=O)OC1,[0 0 0 ... 0 0 0]
C#CC1(CN1)C1CCC1,[0 0 0 ... 0 0 0]
CCNC(=O)C,[0 0 0 ... 0 0 0]
N#CC1OC2CNC12,[0 0 0 ... 0 0 0]
CCNC(C#C)C#N,[0 1 0 ... 0 0 0]
